#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
NP|1035|A1|HN3|35.64384|-118.47384|805.0|0.0|290.0|0.0|Episensor|426141.0|1.0|m/s**2|200.0|1999-08-18T18:00:00|
NP|1035|A1|HNZ|35.64384|-118.47384|805.0|0.0|0.0|-90.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-18T18:00:00|
NP|1035|AA|HN2|35.64144|-118.46351|802.0|0.0|20.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-23T18:00:00|
NP|1035|AA|HN3|35.64144|-118.46351|802.0|0.0|290.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-23T18:00:00|
NP|1035|AA|HNZ|35.64144|-118.46351|802.0|0.0|0.0|-90.0|Episensor|426141.0|1.0|m/s**2|200.0|1999-08-23T18:00:00|
NP|1035|AD|HN2|35.6408|-118.47032|806.0|0.0|20.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|AD|HN3|35.6408|-118.47032|806.0|0.0|290.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|AD|HNZ|35.6408|-118.47032|806.0|0.0|0.0|-90.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|AL|HN2|35.64189|-118.46789|799.0|0.0|20.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|AL|HN3|35.64189|-118.46789|799.0|0.0|290.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|AL|HNZ|35.64189|-118.46789|799.0|0.0|0.0|-90.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|AR|HN2|35.64292|-118.47136|794.0|0.0|20.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|AR|HN3|35.64292|-118.47136|794.0|0.0|290.0|0.0|Episensor|426141.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|AR|HNZ|35.64292|-118.47136|794.0|0.0|0.0|-90.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|AT|HN2|35.64245|-118.46947|778.0|0.0|20.0|0.0|Episensor|426212.0|1.0|m/s**2|200.0|1999-08-23T18:00:00|
NP|1035|AT|HN3|35.64245|-118.46947|778.0|0.0|290.0|0.0|Episensor|426212.0|1.0|m/s**2|200.0|1999-08-23T18:00:00|
NP|1035|AT|HNZ|35.64245|-118.46947|778.0|0.0|0.0|-90.0|Episensor|429568.0|1.0|m/s**2|200.0|1999-08-23T18:00:00|
NP|1035|AU|HN2|35.64245|-118.46947|800.0|0.0|20.0|0.0|Episensor|429568.0|1.0|m/s**2|200.0|1999-08-23T18:00:00|
NP|1035|AU|HN3|35.64245|-118.46947|800.0|0.0|290.0|0.0|Episensor|426212.0|1.0|m/s**2|200.0|1999-08-23T18:00:00|
NP|1035|AU|HNZ|35.64245|-118.46947|800.0|0.0|0.0|-90.0|Episensor|429568.0|1.0|m/s**2|200.0|1999-08-23T18:00:00|
NP|1035|DS|HN2|35.6441|-118.48354|755.0|0.0|15.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|DS|HN3|35.6441|-118.48354|755.0|0.0|285.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|DS|HNZ|35.6441|-118.48354|755.0|0.0|0.0|-90.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|LC|HN2|35.64562|-118.48106|798.0|0.0|15.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|LC|HN3|35.64562|-118.48106|798.0|0.0|285.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|LC|HNZ|35.64562|-118.48106|798.0|0.0|0.0|-90.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|LT|HN2|35.64553|-118.48029|796.0|0.0|15.0|0.0|Episensor|429568.0|1.0|m/s**2|200.0|2008-08-27T18:00:00|
NP|1035|LT|HN3|35.64553|-118.48029|796.0|0.0|285.0|0.0|Episensor|429568.0|1.0|m/s**2|200.0|2008-08-27T18:00:00|
NP|1035|LT|HNZ|35.64553|-118.48029|796.0|0.0|0.0|-90.0|Episensor|426212.0|1.0|m/s**2|200.0|2008-08-27T18:00:00|
NP|1035|MS|HN2|35.64536|-118.483|778.0|0.0|15.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|MS|HN3|35.64536|-118.483|778.0|0.0|285.0|0.0|Episensor|426141.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|MS|HNZ|35.64536|-118.483|778.0|0.0|0.0|-90.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|RA|HN2|35.64667|-118.48492|801.0|0.0|20.0|0.0|Episensor|426141.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|RA|HN3|35.64667|-118.48492|801.0|0.0|290.0|0.0|Episensor|426141.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|RA|HNZ|35.64667|-118.48492|801.0|0.0|0.0|-90.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-20T18:00:00|
NP|1035|RC|HN2|35.64597|-118.48288|798.0|0.0|15.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|1999-08-19T18:00:00|
NP|1035|RC|HN3|35.64597|-118.48288|798.0|0.0|285.0|0.0|Episensor|426141.0|1.0|m/s**2|200.0|1999-08-19T18:00:00|
NP|1035|RC|HNZ|35.64597|-118.48288|798.0|0.0|0.0|-90.0|Episensor|426141.0|1.0|m/s**2|200.0|1999-08-19T18:00:00|
NP|1035|UT|HN2|35.64553|-118.48029|796.0|0.0|15.0|0.0|Episensor|429568.0|1.0|m/s**2|200.0|2009-09-22T18:00:00|
NP|1035|UT|HN3|35.64553|-118.48029|796.0|0.0|285.0|0.0|Episensor|429568.0|1.0|m/s**2|200.0|2009-09-22T18:00:00|
NP|1035|UT|HNZ|35.64553|-118.48029|796.0|0.0|0.0|-90.0|Episensor|429568.0|1.0|m/s**2|200.0|2009-09-22T18:00:00|
NP|1809||HNE|36.10954|-117.95651|1092.0|0.0|90.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|2001-07-17T18:00:00|
NP|1809||HNN|36.10954|-117.95651|1092.0|0.0|360.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|2001-07-17T18:00:00|
NP|1809||HNZ|36.10954|-117.95651|1092.0|0.0|0.0|-90.0|Episensor|426141.0|1.0|m/s**2|200.0|2001-07-17T18:00:00|
NP|2317||HN2|35.08255|-116.70148|1526.0|0.0|250.0|0.0|Kinemetrics FBA-23 Accel.|426141.0|1.0|m/s**2|200.0|2016-08-19T18:00:00|
NP|2317||HN3|35.08255|-116.70148|1526.0|0.0|340.0|0.0|Kinemetrics FBA-23 Accel.|426141.0|1.0|m/s**2|200.0|2016-08-19T18:00:00|
NP|2317||HNZ|35.08255|-116.70148|1526.0|0.0|90.0|0.0|Kinemetrics FBA-23 Accel.|426141.0|1.0|m/s**2|200.0|2016-08-19T18:00:00|
NP|5419||HNE|35.64906|-117.66187|689.0|0.0|90.0|0.0|Episensor|426141.0|1.0|m/s**2|200.0|2001-02-21T18:00:00|2019-07-08T18:00:00
NP|5419||HNN|35.64906|-117.66187|689.0|0.0|360.0|0.0|Episensor|429497.0|1.0|m/s**2|200.0|2001-02-21T18:00:00|2019-07-08T18:00:00
NP|5419||HNZ|35.64906|-117.66187|689.0|0.0|0.0|-90.0|Episensor|429497.0|1.0|m/s**2|200.0|2001-02-21T18:00:00|2019-07-08T18:00:00
PB|B916||EH1|36.192501|-117.668503|1859.9|166.9|181.0|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-03-14T00:00:00|
PB|B916||EH2|36.192501|-117.668503|1859.9|166.9|271.0|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-03-14T00:00:00|
PB|B916||EHZ|36.192501|-117.668503|1859.9|166.9|0.0|-90.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-03-14T00:00:00|
PB|B917||EH1|35.4053|-117.258797|1192.0|155.4|27.0|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-07-15T00:00:00|
PB|B917||EH2|35.4053|-117.258797|1192.0|155.4|117.0|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-07-15T00:00:00|
PB|B917||EHZ|35.4053|-117.258797|1192.0|155.4|0.0|-90.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-07-15T00:00:00|
PB|B918||EH1|35.935699|-117.6017|1042.6|189.9|344.5|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-23T00:00:00|
PB|B918||EH2|35.935699|-117.6017|1042.6|189.9|254.5|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-23T00:00:00|
PB|B918||EHZ|35.935699|-117.6017|1042.6|189.9|0.0|-90.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-23T00:00:00|
PB|B921||EH1|35.586498|-117.462196|694.5|139.9|10.5|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-04T00:00:00|
PB|B921||EH2|35.586498|-117.462196|694.5|139.9|100.5|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-04T00:00:00|
PB|B921||EHZ|35.586498|-117.462196|694.5|139.9|0.0|-90.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-04T00:00:00|
